TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
      1086,     17040,38083.4299,         0,      10.7,       688,        11,        11,         0,         0,         0,        -0,     -2350,     -2350,         0,         0,         0,       471,         0,         0,      5042,         0,         0,        -0,     -2063,     -2063,        -1,    -22078,    -22079,       688,      3038,       471,      2535
      1087,     17041,4426.43090,         0,         0,      1139,         1,         0,         0,         0,         0,        -1,     -2228,     -2229,         0,         0,         0,       760,         0,         0,         0,         0,         0,        -0,     -1956,     -1956,         0,         0,         0,      1139,      3367,       760,      2716
      1088,     17042,5392.59330,         0,         0,      1104,         0,         0,         0,         0,         0,        -0,     -2123,     -2123,         0,         0,         0,       739,         0,         0,         0,         0,         0,        -0,     -1795,     -1796,         0,         0,         0,      1104,      3227,       740,      2535
      1089,     17043,8060.92710,       4.9,      20.3,      1382,        20,        20,      6771,        99,        99,        -0,     -4245,     -4246,        -2,    -20801,    -20804,       824,        13,         5,     16736,       267,        99,        -0,     -3845,     -3845,        -4,    -78054,    -78059,      1382,      5628,       825,      4670
      1090,     17044,16277.7575,       5.6,         0,      1137,         8,         0,      6366,        45,         0,        -0,     -1907,     -1907,        -3,    -10678,    -10681,       696,        10,         6,         0,         0,         0,        -0,     -1732,     -1732,         0,         0,         0,      1137,      3044,       697,      2428
      1091,     17045,7052.35080,         0,         0,      1228,        49,         0,         0,         0,         0,        -0,     -1567,     -1567,         0,         0,         0,       687,        34,         0,         0,         0,         0,        -0,     -1545,     -1545,         0,         0,         0,      1228,      2795,       687,      2232
      1092,     17046,22527.0720,       2.8,         0,       853,         0,         0,      2387,         0,         0,        -0,     -1315,     -1315,        -0,     -3682,     -3682,       512,         5,         3,         0,         0,         0,        -0,     -1023,     -1023,         0,         0,         0,       853,      2168,       512,      1534
      1093,     17047,8639.29200,       4.7,         0,      1190,       476,         0,      5594,      2235,         0,        -0,     -1466,     -1466,        -1,     -6888,     -6889,       669,       260,         5,         0,         0,         0,        -0,     -1556,     -1556,         0,         0,         0,      1190,      2656,       669,      2225
      1094,     17048,34603.5531,         0,         0,       574,       191,         0,         0,         0,         0,        -0,     -2031,     -2031,         0,         0,         0,       367,       113,         0,         0,         0,         0,        -0,     -2023,     -2023,         0,         0,         0,       574,      2605,       367,      2390
      1095,     17049,4567.27600,       1.3,      10.1,      1719,        24,        10,      2235,        31,        13,        -0,     -1087,     -1087,        -1,     -1413,     -1414,       860,        13,         1,      8682,       127,        13,        -0,     -1603,     -1604,        -5,    -16192,    -16197,      1720,      2807,       860,      2463
      1096,     17050,21443.3189,      67.5,         0,       390,         0,         0,     26311,         0,         0,         0,     -7814,     -7814,         0,   -527417,   -527417,       256,        69,        68,         0,         0,         0,        -0,     -7095,     -7095,         0,         0,         0,       390,      8203,       256,      7351
      1097,     17051,67120.8813,       6.5,      21.3,       673,        21,        21,      4373,       138,       138,        -1,     -1602,     -1602,        -3,    -10411,    -10414,       446,         7,         7,      9490,       138,       138,        -0,     -1645,     -1645,        -6,    -35032,    -35037,       673,      2275,       446,      2090
      1098,     17052,8762.04360,      11.5,       3.4,      1601,         8,         3,     18406,        98,        39,        -1,     -1123,     -1124,       -11,    -12911,    -12922,       827,        18,        12,      2813,        62,        39,        -1,     -1532,     -1532,        -2,     -5208,     -5210,      1602,      2724,       828,      2360
